行政编码,区县,市,省
330721,金华县,金华市,浙江省
330722,永康县,金华市,浙江省
330723,武义县,金华市,浙江省
330724,东阳县,金华市,浙江省
330725,义乌县,金华市,浙江省
330726,浦江县,金华市,浙江省
330727,磐安县,金华市,浙江省
330781,兰溪市,金华市,浙江省
330782,义乌市,金华市,浙江省
330783,东阳市,金华市,浙江省
330784,永康市,金华市,浙江省
330800,衢州市,衢州市,浙江省
330802,柯城区,衢州市,浙江省
330803,衢江区,衢州市,浙江省
330821,衢县,衢州市,浙江省
330822,常山县,衢州市,浙江省
330823,江山县,衢州市,浙江省
330824,开化县,衢州市,浙江省
330825,龙游县,衢州市,浙江省
330881,江山市,衢州市,浙江省
330900,舟山市,舟山市,浙江省
330902,定海区,舟山市,浙江省
330903,普陀区,舟山市,浙江省
330921,岱山县,舟山市,浙江省
330922,嵊泗县,舟山市,浙江省
331000,台州市,台州市,浙江省
331002,椒江区,台州市,浙江省
331003,黄岩区,台州市,浙江省
331004,路桥区,台州市,浙江省
331021,玉环县,台州市,浙江省
331022,三门县,台州市,浙江省
331023,天台县,台州市,浙江省
331024,仙居县,台州市,浙江省
331081,温岭市,台州市,浙江省
331082,临海市,台州市,浙江省
331083,玉环市,台州市,浙江省
331100,丽水市,丽水市,浙江省
331102,莲都区,丽水市,浙江省
331121,青田县,丽水市,浙江省
331122,缙云县,丽水市,浙江省
331123,遂昌县,丽水市,浙江省
331124,松阳县,丽水市,浙江省
331125,云和县,丽水市,浙江省
331126,庆元县,丽水市,浙江省
331127,景宁畲族自治县,丽水市,浙江省
331181,龙泉市,丽水市,浙江省
332100,嘉兴地区,嘉兴地区,浙江省
332101,湖州市,嘉兴地区,浙江省
332102,嘉兴市,嘉兴地区,浙江省
332121,嘉兴县|嘉善县,嘉兴地区,浙江省
332122,嘉善县|平湖县,嘉兴地区,浙江省
332123,平湖县|海宁县,嘉兴地区,浙江省
332124,海盐县|海宁县,嘉兴地区,浙江省
332125,桐乡县|海盐县,嘉兴地区,浙江省
332126,德清县|桐乡县,嘉兴地区,浙江省
332127,德清县|长兴县,嘉兴地区,浙江省
332128,吴兴县|安吉县,嘉兴地区,浙江省
332129,长兴县,嘉兴地区,浙江省
332130,安吉县,嘉兴地区,浙江省
332200,宁波地区,宁波地区,浙江省
332221,慈溪县,宁波地区,浙江省
332222,余姚县,宁波地区,浙江省
332223,奉化县,宁波地区,浙江省
332224,象山县,宁波地区,浙江省
332225,宁海县,宁波地区,浙江省
332226,鄞县,宁波地区,浙江省
332227,镇海县,宁波地区,浙江省
332300,绍兴地区,绍兴地区,浙江省
332301,绍兴市,绍兴地区,浙江省
332321,绍兴县|上虞县,绍兴地区,浙江省
332322,嵊县|上虞县,绍兴地区,浙江省
332323,新昌县|嵊县,绍兴地区,浙江省
332324,诸暨县|新昌县,绍兴地区,浙江省
332325,诸暨县,绍兴地区,浙江省
332400,金华地区|温州地区,金华地区|温州地区,浙江省
332401,金华市,金华地区|温州地区,浙江省
332402,衢州市,金华地区|温州地区,浙江省
332421,洞头县|兰溪县,金华地区|温州地区,浙江省
332422,永康县|永嘉县,金华地区|温州地区,浙江省
332423,武义县|瑞安县,金华地区|温州地区,浙江省
332424,东阳县|文成县,金华地区|温州地区,浙江省
332425,平阳县|义乌县,金华地区|温州地区,浙江省
332426,浦江县|乐清县,金华地区|温州地区,浙江省
332427,常山县|泰顺县,金华地区|温州地区,浙江省
332428,江山县,金华地区|温州地区,浙江省
332429,开化县,金华地区|温州地区,浙江省
332430,龙游县,金华地区|温州地区,浙江省
332431,磐安县,金华地区|温州地区,浙江省
332500,金华地区|丽水地区,金华地区|丽水地区,浙江省
332501,丽水市|金华市,金华地区|丽水地区,浙江省
332502,衢州市|龙泉市,金华地区|丽水地区,浙江省
332521,丽水县|金华县,金华地区|丽水地区,浙江省
332522,青田县|兰溪县,金华地区|丽水地区,浙江省
332523,永康县|云和县,金华地区|丽水地区,浙江省
332524,龙泉县|武义县,金华地区|丽水地区,浙江省
332525,东阳县|庆元县,金华地区|丽水地区,浙江省
332526,缙云县|义乌县,金华地区|丽水地区,浙江省
332527,浦江县|遂昌县,金华地区|丽水地区,浙江省
332528,松阳县|衢县,金华地区|丽水地区,浙江省
332529,常山县|景宁畲族自治县,金华地区|丽水地区,浙江省
332530,江山县,金华地区|丽水地区,浙江省
332531,开化县,金华地区|丽水地区,浙江省
332581,龙泉市,金华地区|丽水地区,浙江省
332582,丽水市,金华地区|丽水地区,浙江省
332600,台州地区|丽水地区,台州地区|丽水地区,浙江省
332601,椒江市,台州地区|丽水地区,浙江省
332602,临海市,台州地区|丽水地区,浙江省
332603,黄岩市,台州地区|丽水地区,浙江省
332621,临海县|丽水县,台州地区|丽水地区,浙江省
332622,青田县|黄岩县,台州地区|丽水地区,浙江省
332623,云和县|温岭县,台州地区|丽水地区,浙江省
332624,龙泉县|仙居县,台州地区|丽水地区,浙江省
332625,天台县|庆元县,台州地区|丽水地区,浙江省
332626,缙云县|三门县,台州地区|丽水地区,浙江省
332627,玉环县|遂昌县,台州地区|丽水地区,浙江省
332700,舟山地区|台州地区,舟山地区|台州地区,浙江省
332701,椒江市,舟山地区|台州地区,浙江省
332721,临海县|定海县,舟山地区|台州地区,浙江省
332722,黄岩县|普陀县,舟山地区|台州地区,浙江省
332723,岱山县|温岭县,舟山地区|台州地区,浙江省
332724,嵊泗县|仙居县,舟山地区|台州地区,浙江省
332725,天台县,舟山地区|台州地区,浙江省
332726,三门县,舟山地区|台州地区,浙江省
332727,玉环县,舟山地区|台州地区,浙江省
332800,舟山地区,舟山地区,浙江省
332821,定海县,舟山地区,浙江省
332822,普陀县,舟山地区,浙江省
332823,岱山县,舟山地区,浙江省
332824,嵊泗县,舟山地区,浙江省
339001,余姚市,,浙江省
339002,海宁市,,浙江省
339003,兰溪市,,浙江省
339004,瑞安市,,浙江省
339005,萧山市,,浙江省
339006,江山市,,浙江省
339007,义乌市,,浙江省
339008,东阳市,,浙江省
339009,慈溪市,,浙江省
339010,奉化市,,浙江省
339011,诸暨市,,浙江省
339012,平湖市,,浙江省
339013,建德市,,浙江省
339014,永康市,,浙江省
339015,上虞市,,浙江省
339016,桐乡市,,浙江省
339017,乐清市,,浙江省
339018,临海市,,浙江省
339019,富阳市,,浙江省
339020,温岭市,,浙江省
339021,余杭市,,浙江省
340000,安徽省,,安徽省
340100,合肥市,合肥市,安徽省
340102,瑶海区|东市区,合肥市,安徽省
340103,庐阳区|中市区,合肥市,安徽省
340104,蜀山区|西市区,合肥市,安徽省
340111,郊区|包河区,合肥市,安徽省
340121,长丰县,合肥市,安徽省
340122,肥东县,合肥市,安徽省
340123,肥西县,合肥市,安徽省
340124,庐江县,合肥市,安徽省
340181,巢湖市,合肥市,安徽省
340200,芜湖市,芜湖市,安徽省
340202,镜湖区,芜湖市,安徽省
340203,马塘区|弋江区,芜湖市,安徽省
340204,新芜区,芜湖市,安徽省
340205,鸠江区|裕溪口区,芜湖市,安徽省
340206,四褐山区,芜湖市,安徽省
340207,鸠江区,芜湖市,安徽省
340208,三山区,芜湖市,安徽省
340209,弋江区,芜湖市,安徽省
340210,湾沚区,芜湖市,安徽省
340211,郊区,芜湖市,安徽省
340212,繁昌区,芜湖市,安徽省
340221,芜湖县,芜湖市,安徽省
340222,繁昌县,芜湖市,安徽省
340223,南陵县,芜湖市,安徽省
340224,青阳县,芜湖市,安徽省
340225,无为县,芜湖市,安徽省
340281,无为市,芜湖市,安徽省
340300,蚌埠市,蚌埠市,安徽省
340302,龙子湖区|东市区,蚌埠市,安徽省
340303,中市区|蚌山区,蚌埠市,安徽省
340304,西市区|禹会区,蚌埠市,安徽省
340311,淮上区|郊区,蚌埠市,安徽省
340321,怀远县,蚌埠市,安徽省
340322,五河县,蚌埠市,安徽省
340323,固镇县,蚌埠市,安徽省
340400,淮南市,淮南市,安徽省
340402,大通区,淮南市,安徽省
340403,田家庵区,淮南市,安徽省
340404,谢家集区,淮南市,安徽省
340405,八公山区,淮南市,安徽省
340406,潘集区,淮南市,安徽省
340421,凤台县,淮南市,安徽省
340422,寿县,淮南市,安徽省
340500,马鞍山市,马鞍山市,安徽省
340502,金家庄区,马鞍山市,安徽省
340503,花山区,马鞍山市,安徽省
340504,雨山区,马鞍山市,安徽省
340505,向山区,马鞍山市,安徽省
340506,博望区,马鞍山市,安徽省
340511,郊区,马鞍山市,安徽省
340521,当涂县,马鞍山市,安徽省
340522,含山县,马鞍山市,安徽省
340523,和县,马鞍山市,安徽省
340600,淮北市,淮北市,安徽省
340602,杜集区,淮北市,安徽省
340603,相山区,淮北市,安徽省
340604,烈山区,淮北市,安徽省
340611,郊区,淮北市,安徽省
340621,濉溪县,淮北市,安徽省
340700,铜陵市,铜陵市,安徽省
340702,铜官山区,铜陵市,安徽省
340703,狮子山区,铜陵市,安徽省
340704,铜山区,铜陵市,安徽省
340705,铜官区,铜陵市,安徽省
340706,义安区,铜陵市,安徽省
340711,郊区,铜陵市,安徽省
340721,铜陵县,铜陵市,安徽省
340722,枞阳县,铜陵市,安徽省
340800,安庆市,安庆市,安徽省
340802,迎江区,安庆市,安徽省
340803,大观区,安庆市,安徽省
340811,郊区|宜秀区,安庆市,安徽省
340821,桐城县,安庆市,安徽省
340822,怀宁县,安庆市,安徽省
340823,枞阳县,安庆市,安徽省
340824,潜山县,安庆市,安徽省
340825,太湖县,安庆市,安徽省
340826,宿松县,安庆市,安徽省
340827,望江县,安庆市,安徽省
340828,岳西县,安庆市,安徽省
340881,桐城市,安庆市,安徽省
340882,潜山市,安庆市,安徽省
340901,黄山市,,安徽省
341000,黄山市,黄山市,安徽省
341002,屯溪区,黄山市,安徽省
341003,黄山区,黄山市,安徽省
341004,徽州区,黄山市,安徽省
341021,歙县,黄山市,安徽省
341022,休宁县,黄山市,安徽省
341023,黟县,黄山市,安徽省
341024,祁门县,黄山市,安徽省
341100,滁州市,滁州市,安徽省
341102,琅琊区,滁州市,安徽省
341103,南谯区,滁州市,安徽省
341121,天长县,滁州市,安徽省
341122,来安县,滁州市,安徽省
341124,全椒县,滁州市,安徽省
341125,定远县,滁州市,安徽省
341126,凤阳县,滁州市,安徽省
341127,嘉山县,滁州市,安徽省
341181,天长市,滁州市,安徽省
341182,明光市,滁州市,安徽省
341200,阜阳市,阜阳市,安徽省
341202,颍州区,阜阳市,安徽省
341203,颍东区,阜阳市,安徽省
341204,颍泉区,阜阳市,安徽省
341221,临泉县,阜阳市,安徽省
341222,太和县,阜阳市,安徽省
341223,涡阳县,阜阳市,安徽省
341224,蒙城县,阜阳市,安徽省
341225,阜南县,阜阳市,安徽省
341226,颍上县,阜阳市,安徽省
341227,利辛县,阜阳市,安徽省
341281,亳州市,阜阳市,安徽省
341282,界首市,阜阳市,安徽省
341300,宿州市,宿州市,安徽省
341302,埇桥区,宿州市,安徽省
341321,砀山县,宿州市,安徽省
341322,萧县,宿州市,安徽省
341323,灵璧县,宿州市,安徽省
341324,泗县,宿州市,安徽省
341400,巢湖市,巢湖市,安徽省
341402,居巢区,巢湖市,安徽省
341421,庐江县,巢湖市,安徽省
341422,无为县,巢湖市,安徽省
341423,含山县,巢湖市,安徽省
341424,和县,巢湖市,安徽省
341500,六安市,六安市,安徽省
341502,金安区,六安市,安徽省
341503,裕安区,六安市,安徽省
341504,叶集区,六安市,安徽省
341521,寿县,六安市,安徽省
341522,霍邱县,六安市,安徽省
341523,舒城县,六安市,安徽省
341524,金寨县,六安市,安徽省
341525,霍山县,六安市,安徽省
341600,亳州市,亳州市,安徽省
341602,谯城区,亳州市,安徽省
341621,涡阳县,亳州市,安徽省
341622,蒙城县,亳州市,安徽省
341623,利辛县,亳州市,安徽省
341700,池州市,池州市,安徽省
341702,贵池区,池州市,安徽省
341721,东至县,池州市,安徽省
341722,石台县,池州市,安徽省
341723,青阳县,池州市,安徽省
341800,宣城市,宣城市,安徽省
341802,宣州区,宣城市,安徽省
341821,郎溪县,宣城市,安徽省
341822,广德县,宣城市,安徽省
341823,泾县,宣城市,安徽省
341824,绩溪县,宣城市,安徽省
341825,旌德县,宣城市,安徽省
341881,宁国市,宣城市,安徽省
341882,广德市,宣城市,安徽省
342100,阜阳地区,阜阳地区,安徽省
342101,阜阳市,阜阳地区,安徽省
342102,亳州市,阜阳地区,安徽省
342103,界首市,阜阳地区,安徽省
342121,阜阳县,阜阳地区,安徽省
342122,临泉县,阜阳地区,安徽省
342123,太和县,阜阳地区,安徽省
342124,涡阳县,阜阳地区,安徽省
342125,蒙城县,阜阳地区,安徽省
342126,亳县,阜阳地区,安徽省
342127,阜南县,阜阳地区,安徽省
342128,颍上县,阜阳地区,安徽省
342129,界首县,阜阳地区,安徽省
342130,利辛县,阜阳地区,安徽省
342200,宿县地区,宿县地区,安徽省
342201,宿州市,宿县地区,安徽省
342221,砀山县,宿县地区,安徽省
342222,萧县,宿县地区,安徽省
342223,宿县,宿县地区,安徽省
342224,灵璧县,宿县地区,安徽省
342225,泗县,宿县地区,安徽省
342226,怀远县,宿县地区,安徽省
342227,五河县,宿县地区,安徽省
342228,固镇县,宿县地区,安徽省
342300,滁县地区,滁县地区,安徽省
342301,滁州市,滁县地区,安徽省
342321,天长县,滁县地区,安徽省
342322,来安县,滁县地区,安徽省
342323,滁县,滁县地区,安徽省
342324,全椒县,滁县地区,安徽省
342325,定远县,滁县地区,安徽省
342326,凤阳县,滁县地区,安徽省
342327,嘉山县,滁县地区,安徽省
342400,六安地区,六安地区,安徽省
342401,六安市,六安地区,安徽省
342421,六安县,六安地区,安徽省
342422,寿县,六安地区,安徽省
342423,霍邱县,六安地区,安徽省
342424,肥西县,六安地区,安徽省
342425,舒城县,六安地区,安徽省
342426,金寨县,六安地区,安徽省
342427,霍山县,六安地区,安徽省
342500,宣城地区,宣城地区,安徽省
342501,宣城市,宣城地区,安徽省
342502,宁国市,宣城地区,安徽省
342521,宣城县,宣城地区,安徽省
342522,郎溪县,宣城地区,安徽省
342523,广德县,宣城地区,安徽省
342524,宁国县,宣城地区,安徽省
342525,当涂县,宣城地区,安徽省
342526,繁昌县,宣城地区,安徽省
342527,南陵县,宣城地区,安徽省
342528,青阳县,宣城地区,安徽省
342529,泾县,宣城地区,安徽省
342530,旌德县,宣城地区,安徽省
342531,绩溪县,宣城地区,安徽省
342600,巢湖地区,巢湖地区,安徽省
342601,巢湖市,巢湖地区,安徽省
342621,肥东县,巢湖地区,安徽省
342622,庐江县,巢湖地区,安徽省
342623,无为县,巢湖地区,安徽省
342624,巢县,巢湖地区,安徽省
342625,含山县,巢湖地区,安徽省
342626,和县,巢湖地区,安徽省
342700,徽州地区,徽州地区,安徽省
342701,屯溪市,徽州地区,安徽省
342721,绩溪县,徽州地区,安徽省
342722,旌德县,徽州地区,安徽省
342723,歙县,徽州地区,安徽省
342724,休宁县,徽州地区,安徽省
342725,黟县,徽州地区,安徽省
342726,祁门县,徽州地区,安徽省
342727,太平县,徽州地区,安徽省
342728,石台县,徽州地区,安徽省
342800,安庆地区,安庆地区,安徽省
342821,怀宁县,安庆地区,安徽省
342822,桐城县,安庆地区,安徽省
342823,枞阳县,安庆地区,安徽省
342824,潜山县,安庆地区,安徽省
342825,太湖县,安庆地区,安徽省
342826,宿松县,安庆地区,安徽省
342827,望江县,安庆地区,安徽省
342828,岳西县,安庆地区,安徽省
342829,东至县,安庆地区,安徽省
342830,贵池县,安庆地区,安徽省
342831,石台县,安庆地区,安徽省
342900,池州地区,池州地区,安徽省
342901,贵池市,池州地区,安徽省
342921,东至县,池州地区,安徽省
342922,石台县,池州地区,安徽省
